filename,js_floor,spearman_floor,ssim_floor
cassette_player_0197.npz,0.09249914986945831,0.8256122448979591,0.9681025902757122
cassette_player_0198.npz,0.07502872245334195,0.9798979591836735,0.9858750176081403
cassette_player_0199.npz,0.1781551339908755,0.8874312049855213,0.9580312466172765
cassette_player_0200.npz,0.07052501906918641,0.9281632653061224,0.9845590230848401
cassette_player_0201.npz,0.09821250961706239,0.8661224489795917,0.9723331310311649
cassette_player_0202.npz,0.06607203700867487,0.7807142857142856,0.9859028704889746
cassette_player_0203.npz,0.09349433103143495,0.9590816326530612,0.9840768545165277
cassette_player_0204.npz,0.0958380402797402,0.9101020408163265,0.9773558326635918
cassette_player_0205.npz,0.06418471812074714,0.9552040816326529,0.9891114819405861
cassette_player_0206.npz,0.06764367549378233,0.8626530612244897,0.9870160084399061
cassette_player_0207.npz,0.08865243322520695,0.8533673469387754,0.9768176108895967
cassette_player_0208.npz,0.07999147724431699,0.9787755102040816,0.9837127083252282
cassette_player_0209.npz,0.09928766502579815,0.9335714285714285,0.9852513234949647
cassette_player_0210.npz,0.4528082743595748,-0.2503536804574499,0.5977241040162032
cassette_player_0211.npz,0.11946421260357883,0.9211224489795918,0.9566023022879867
cassette_player_0212.npz,0.10846533677212455,0.9145918367346938,0.9771365356921022
cassette_player_0213.npz,0.19075760864757152,0.8591347743132884,0.9631643457383223
cassette_player_0214.npz,0.07082421659420823,0.9583673469387753,0.9882706719089696
cassette_player_0215.npz,0.10516312453413434,0.922142857142857,0.9693465613800091
cassette_player_0216.npz,0.09873876295340453,0.9015025896451198,0.9751060695347943
cassette_player_0217.npz,0.0849050752402757,0.9258163265306121,0.9785026961564791
cassette_player_0218.npz,0.07952073973264437,0.9667772705651682,0.987575747960092
cassette_player_0219.npz,0.08418019623242219,0.9399999999999998,0.9822647409570914
cassette_player_0220.npz,0.12309452068134999,0.8341836734693877,0.9494756927706821
cassette_player_0221.npz,0.08472231349903905,0.9466057810677404,0.9843996097720821
cassette_player_0222.npz,0.07920234622281105,0.9598979591836734,0.9823085514719583
cassette_player_0223.npz,0.1008417910432117,0.9411508033685705,0.9719727568408425
cassette_player_0224.npz,0.08222599572001138,0.9389795918367345,0.9860597022375891
cassette_player_0225.npz,0.1903491586701938,0.6129591836734694,0.9146472870708082
cassette_player_0226.npz,0.13504415141120218,0.8480612244897958,0.961830057429786
cassette_player_0227.npz,0.10541213649067088,0.8946938775510203,0.9698507050068902
cassette_player_0228.npz,0.1295761924097101,0.571938775510204,0.9558740341960856
cassette_player_0229.npz,0.1930791421317494,0.8353061224489795,0.9162331441778271
cassette_player_0230.npz,0.07042437211475133,0.9381632653061224,0.9851786120962025
cassette_player_0231.npz,0.07328476294144268,0.9478571428571427,0.9877013663605491
cassette_player_0232.npz,0.13826203467568757,0.8157142857142856,0.951894871993334
cassette_player_0233.npz,0.10366452468987448,0.9314285714285714,0.9805032620705327
cassette_player_0234.npz,0.16963172857155207,0.7901172475080454,0.9266261232755367
cassette_player_0235.npz,0.08737732617283789,0.9455102040816326,0.9855228751111297
cassette_player_0236.npz,0.06788057171183283,0.9241836734693877,0.9849761189660178
cassette_player_0237.npz,0.0767775358567251,0.9129591836734693,0.98527238355047
cassette_player_0238.npz,0.07509954904698093,0.9842857142857142,0.9894143964884384
cassette_player_0239.npz,0.0642452854628134,0.9492857142857142,0.9895829568649951
cassette_player_0240.npz,0.07999441552463726,0.9559183673469386,0.9829465184027866
cassette_player_0241.npz,0.08904279682434513,0.9560204081632652,0.9812715657198109
cassette_player_0242.npz,0.065531146276144,0.9580612244897959,0.9897626508765114
cassette_player_0243.npz,0.16731267755403664,0.9515890117587377,0.9417929778576137
cassette_player_0244.npz,0.0674416480598159,0.9582653061224488,0.987148939394766
cassette_player_0245.npz,0.04549657132095577,0.9875510204081632,0.9961919547116708
cassette_player_0246.npz,0.10956903379300793,0.9292857142857142,0.9662845989030338
cassette_player_0247.npz,0.07812090226809701,0.938877551020408,0.9818580460779607
